chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber
chr10	79068966	79316519	ZMIZ1	1.0045	1.0045	1	ENST00000334512	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79347469	79355334	PPIF	1.0045	1.0045	1	ENST00000225174	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79382325	79445627	ZCCHC24	1.0045	1.0045	1	ENST00000372336	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79382328	79409274	AL133481.1	1.0045	1.0045	1	ENST00000438554	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79499666	79499984	TPRX1P1	1.0045	1.0045	1	ENST00000557620	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79504073	79506281	AL133481.3	1.0045	1.0045	1	ENST00000456546	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79507603	79510982	AL133481.2	1.0045	1.0045	1	ENST00000648988	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79512601	79516440	EIF5AL1	1.0045	1.0045	1	ENST00000520547	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79526508	79526631	BX248123.1	1.0045	1.0045	1	ENST00000606318	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79544087	79544356	RPS12P18	1.0045	1.0045	1	ENST00000442381	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79555852	79560395	SFTPA2	1.0045	1.0045	1	ENST00000372325	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79582298	79584877	MBL3P	1.0045	1.0045	1	ENST00000402234	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79595294	79595660	SFTPA3P	1.0045	1.0045	1	ENST00000446429	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79610945	79615455	SFTPA1	1.0045	1.0045	1	ENST00000419470	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79628757	79632188	LINC02679	1.0045	1.0045	1	ENST00000429070	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79660891	79677996	AL132656.2	1.0045	1.0045	1	ENST00000482985	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79716445	79826299	NUTM2B-AS1	1.0045	1.0045	1	ENST00000619625	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79663192	79664786	AL132656.3	1.0045	1.0045	1	ENST00000606384	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79681973	79684094	AL132656.4	1.0045	1.0045	1	ENST00000623504	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79682997	79685436	BEND3P3	1.0045	1.0045	1	ENST00000611030	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79684494	79684983	AL132656.1	1.0045	1.0045	1	ENST00000452173	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79703227	79712757	NUTM2B	1.0045	1.0045	1	ENST00000429828	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79825902	79827602	AL135925.1	1.0045	1.0045	1	ENST00000605920	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79841358	79850878	NUTM2E	1.0045	1.0045	1	ENST00000429984	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79860573	79861806	NPAP1P2	1.0045	1.0045	1	ENST00000456716	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79870375	79873903	CTSLP6	1.0045	1.0045	1	ENST00000458273	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79892148	79893175	PGGT1BP2	1.0045	1.0045	1	ENST00000398621	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79904898	79951029	AL512662.2	1.0045	1.0045	1	ENST00000453174	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79906605	79907856	BMS1P21	1.0045	1.0045	1	ENST00000634565	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79920178	79923119	MBL1P	1.0045	1.0045	1	ENST00000480805	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79937740	79949105	SFTPD	1.0045	1.0045	1	ENST00000372292	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79968213	79973213	SFTPD-AS1	1.0045	1.0045	1	ENST00000608229	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79970963	79973213	AL512662.1	1.0045	1.0045	1	ENST00000624850	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79981839	79982212	ZNRF2P3	1.0045	1.0045	1	ENST00000424200	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	79982910	79983240	DPY19L2P5	1.0045	1.0045	1	ENST00000456300	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80017713	80017911	AL356095.1	1.0045	1.0045	1	ENST00000417217	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80024737	80025159	C1DP3	1.0045	1.0045	1	ENST00000455013	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80031968	80032393	C1DP2	1.0045	1.0045	1	ENST00000418167	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80040621	80041044	C1DP4	1.0045	1.0045	1	ENST00000455429	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80046860	80078895	TMEM254-AS1	1.0045	1.0045	1	ENST00000412298	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80053428	80053548	AL356095.3	1.0045	1.0045	1	ENST00000633717	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80078665	80092551	TMEM254	1.0045	1.0045	1	ENST00000372281	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80091411	80091867	AL356095.2	1.0045	1.0045	1	ENST00000624025	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80125941	80126317	RPL22P18	1.0045	1.0045	1	ENST00000417197	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80132721	80145359	PLAC9	1.0045	1.0045	1	ENST00000372263	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80150889	80205572	ANXA11	1.0045	1.0045	1	ENST00000438331	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80207372	80219617	LINC00857	1.0045	1.0045	1	ENST00000660450	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80215851	80216119	RPS12P2	1.0045	1.0045	1	ENST00000439728	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80233664	80245367	AL513174.1	1.0045	1.0045	1	ENST00000423182	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80247219	80247683	EIF5AP4	1.0045	1.0045	1	ENST00000441206	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80249710	80254121	AL359195.2	1.0045	1.0045	1	ENST00000623657	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80271820	80289658	MAT1A	1.0045	1.0045	1	ENST00000372213	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80297720	80299655	ZNF519P1	1.0045	1.0045	1	ENST00000449011	true	q22.3	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80333771	80334426	AL359195.1	1.0045	1.0045	1	ENST00000416657	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80336105	80356744	DYDC1	1.0045	1.0045	1	ENST00000372204	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80344745	80368073	DYDC2	1.0045	1.0045	1	ENST00000372198	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80408551	80437115	PRXL2A	1.0045	1.0045	1	ENST00000606162	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80454310	80533124	TSPAN14	1.0045	1.0045	1	ENST00000372158	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80529597	80535942	AC021028.1	1.0045	1.0045	1	ENST00000417559	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80537902	80646560	SH2D4B	1.0045	1.0045	1	ENST00000339284	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80649797	80653732	LINC02655	1.0045	1.0045	1	ENST00000436500	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80716483	80717068	RPS7P9	1.0045	1.0045	1	ENST00000414704	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80749632	80751231	AC027673.1	1.0045	1.0045	1	ENST00000456245	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80776165	80778088	FARSBP1	1.0045	1.0045	1	ENST00000435808	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	80940665	80941201	WARS2P1	1.0045	1.0045	1	ENST00000429678	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	81136540	81137335	RPA2P2	1.0045	1.0045	1	ENST00000419698	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	81870778	81875133	AL096706.1	1.0045	1.0045	1	ENST00000666227	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	81875194	82987178	NRG3	1.0045	1.0045	1	ENST00000372141	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	82207620	82210345	AC010157.2	1.0045	1.0045	1	ENST00000647581	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	82224213	82229179	AC010157.1	1.0045	1.0045	1	ENST00000440589	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	82230130	82232919	NRG3-AS1	1.0045	1.0045	1	ENST00000448936	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	82340771	82340876	RNU6-441P	1.0045	1.0045	1	ENST00000384545	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83067962	83068071	RNU6-478P	1.0045	1.0045	1	ENST00000363904	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83311628	83314475	MARK2P15	1.0045	1.0045	1	ENST00000432204	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83672406	83677122	LINC02650	1.0045	1.0045	1	ENST00000441776	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83708841	83724834	AC069540.2	1.0045	1.0045	1	ENST00000659573	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83735506	83736493	AC069540.1	1.0045	1.0045	1	ENST00000446320	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83764358	83764464	RNU6-129P	1.0045	1.0045	1	ENST00000391022	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	83911654	83912922	AL390786.1	1.0045	1.0045	1	ENST00000432108	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84003332	84003479	RNU1-65P	1.0045	1.0045	1	ENST00000363919	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84081429	84081995	HMGN2P8	1.0045	1.0045	1	ENST00000391458	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84138420	84140582	AL603756.1	1.0045	1.0045	1	ENST00000606511	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84139509	84153568	GHITM	1.0045	1.0045	1	ENST00000372134	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84167228	84172093	CERNA2	1.0045	1.0045	1	ENST00000647830	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84173801	84185294	C10orf99	1.0045	1.0045	1	ENST00000372126	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84194537	84218694	CDHR1	1.0045	1.0045	1	ENST00000623527	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84220495	84225589	LRIT2	1.0045	1.0045	1	ENST00000538192	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84245079	84259960	RGR	1.0045	1.0045	1	ENST00000359452	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84231593	84241461	LRIT1	1.0045	1.0045	1	ENST00000372105	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84279980	84294659	LINC00858	1.0045	1.0045	1	ENST00000415469	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84328589	84518517	CCSER2	1.0045	1.0045	1	ENST00000372088	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84389170	84389626	RPL12P29	1.0045	1.0045	1	ENST00000425565	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84390908	84392045	TNPO1P1	1.0045	1.0045	1	ENST00000423641	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84454679	84456056	CACYBPP1	1.0045	1.0045	1	ENST00000438592	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	84560443	84561263	RPS3AP5	1.0045	1.0045	1	ENST00000389400	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85193421	85197958	LINC01519	1.0045	1.0045	1	ENST00000454178	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85199002	85212800	AL358787.1	1.0045	1.0045	1	ENST00000656796	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85420379	85432775	LINC02647	1.0045	1.0045	1	ENST00000669767	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85432863	85448961	AC025428.1	1.0045	1.0045	1	ENST00000435367	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85449592	85491996	LINC01520	1.0045	1.0045	1	ENST00000441457	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85526880	85531115	AL731532.1	1.0045	1.0045	1	ENST00000623972	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85537379	85537483	RNU6-325P	1.0045	1.0045	1	ENST00000411132	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85555484	85557436	AL731532.2	1.0045	1.0045	1	ENST00000623542	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85577731	85607213	GRID1-AS1	1.0045	1.0045	1	ENST00000630182	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85599552	86366795	GRID1	1.0045	1.0045	1	ENST00000327946	true	q23.1-q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85644073	85648066	AC022028.2	1.0045	1.0045	1	ENST00000474115	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85650012	85650260	RN7SKP238	1.0045	1.0045	1	ENST00000516483	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	85708760	85709167	AC022028.1	1.0045	1.0045	1	ENST00000412054	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86052448	86052566	RNA5SP322	1.0045	1.0045	1	ENST00000363617	true	q23.1	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86264694	86264788	MIR346	1.0045	1.0045	1	ENST00000362234	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86395187	86400943	AL844892.2	1.0045	1.0045	1	ENST00000670831	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86402119	86403201	AL844892.1	1.0045	1.0045	1	ENST00000671245	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86435256	86521792	WAPL	1.0045	1.0045	1	ENST00000298767	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86488446	86488549	RNU6-780P	1.0045	1.0045	1	ENST00000391030	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86521945	86525101	AL731569.1	1.0045	1.0045	1	ENST00000428940	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86630825	86631628	RPL7AP8	1.0045	1.0045	1	ENST00000481963	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86654557	86666455	OPN4	1.0045	1.0045	1	ENST00000372071	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86668449	86736068	LDB3	1.0045	1.0045	1	ENST00000429277	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86749754	86756298	AC067750.1	1.0045	1.0045	1	ENST00000608826	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86756650	86932838	BMPR1A	1.0045	1.0045	1	ENST00000372037	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86854696	86856236	RPAP2P1	1.0045	1.0045	1	ENST00000603626	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86889569	86889733	RNU1-19P	1.0045	1.0045	1	ENST00000363306	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86935540	86957615	MMRN2	1.0045	1.0045	1	ENST00000372027	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86948677	86949875	AC025268.1	1.0045	1.0045	1	ENST00000632192	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86958599	86963258	SNCG	1.0045	1.0045	1	ENST00000372017	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86965741	86971311	ADIRF-AS1	1.0045	1.0045	1	ENST00000609111	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86968192	86970915	ADIRF	1.0045	1.0045	1	ENST00000372013	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86970237	86970826	AL136982.7	1.0045	1.0045	1	ENST00000609363	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86970741	87010126	AGAP11	1.0045	1.0045	1	ENST00000433214	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86992253	87000435	BMS1P3	1.0045	1.0045	1	ENST00000372011	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86992406	87010203	AL136982.1	1.0045	1.0045	1	ENST00000444431	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	86993432	87024732	AL136982.6	1.0045	1.0045	1	ENST00000444180	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87001636	87009905	AL136982.4	1.0045	1.0045	1	ENST00000437689	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87009785	87015782	AL136982.2	1.0045	1.0045	1	ENST00000451760	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87020294	87024730	FAM25A	1.0045	1.0045	1	ENST00000343959	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87027184	87027477	AL136982.5	1.0045	1.0045	1	ENST00000605222	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87041238	87041341	RNU6-529P	1.0045	1.0045	1	ENST00000363383	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87050202	87094843	GLUD1	1.0045	1.0045	1	ENST00000277865	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87095196	87191468	SHLD2	1.0045	1.0045	1	ENST00000298786	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87113954	87115523	AL136982.3	1.0045	1.0045	1	ENST00000454709	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87154041	87154369	RN7SL733P	1.0045	1.0045	1	ENST00000582253	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87240176	87342436	NUTM2A-AS1	1.0045	1.0045	1	ENST00000663113	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87203717	87206615	AL157893.2	1.0045	1.0045	1	ENST00000665147	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87214136	87216173	AL157893.1	1.0045	1.0045	1	ENST00000643709	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87225448	87234978	NUTM2A	1.0045	1.0045	1	ENST00000381707	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87342736	87357882	LINC00863	1.0045	1.0045	1	ENST00000439559	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87357668	87367195	NUTM2D	1.0045	1.0045	1	ENST00000381697	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87376896	87378481	NPAP1P3	1.0045	1.0045	1	ENST00000432327	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87386685	87390203	CTSLP1	1.0045	1.0045	1	ENST00000457530	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87396564	87435029	FAM245A	1.0045	1.0045	1	ENST00000670136	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87408044	87408258	AL355334.1	1.0045	1.0045	1	ENST00000417713	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87500337	87504837	AL355334.2	1.0045	1.0045	1	ENST00000662700	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87503881	87503954	MIR4678	1.0045	1.0045	1	ENST00000636979	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87504893	87553461	MINPP1	1.0045	1.0045	1	ENST00000371996	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87591607	87606024	AL138767.2	1.0045	1.0045	1	ENST00000446794	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87607985	87659279	AL138767.3	1.0045	1.0045	1	ENST00000438082	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87610163	87660003	AL138767.1	1.0045	1.0045	1	ENST00000354527	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87642607	87642954	RPS26P38	1.0045	1.0045	1	ENST00000414476	true	q23.2	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87659878	87747705	PAPSS2	1.0045	1.0045	1	ENST00000456849	true	q23.2-q23.31	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87751512	87818160	ATAD1	1.0045	1.8966	2	ENST00000308448	true	q23.31	1	40640102	87773107	CENTROMERE	BND	BAF_WEIGHTED	0.0000
chr10	87818313	87845612	CFL1P1	1.8966	1.8966	1	ENST00000438248	true	q23.31	1	87773108	87887149	BND	BND	BAF_WEIGHTED	0.2532
chr10	87832818	87833098	RN7SL78P	1.8966	1.8966	1	ENST00000495193	true	q23.31	1	87773108	87887149	BND	BND	BAF_WEIGHTED	0.2532
chr10	87859158	87863437	KLLN	1.8966	1.8966	1	ENST00000445946	true	q23.31	1	87773108	87887149	BND	BND	BAF_WEIGHTED	0.2532
chr10	87863625	87971930	PTEN	-0.0139	1.8966	3	ENST00000371953	true	q23.31	1	87954022	88010560	DEL	DEL	BAF_WEIGHTED	0.0000
chr10	87878692	87880427	AC063965.1	1.8966	1.8966	1	ENST00000416679	true	q23.31	1	87773108	87887149	BND	BND	BAF_WEIGHTED	0.2532
